user_id,book_id,rating
209,9019,1
209,2391,3
210,3902,1
210,1996,2
210,7212,1
210,7030,2
210,6145,2
210,8224,3
210,4913,5
210,8101,2
210,6402,1
210,1970,3
210,4893,3
210,6346,5
210,7174,4
210,4615,1
210,8025,5
210,2836,5
210,8768,1
210,4143,5
210,4852,2
211,7259,2
211,9942,4
211,6852,2
211,7897,3
211,3806,3
211,7939,5
211,7617,1
211,4841,5
211,3651,2
211,3933,5
211,5556,3
211,9314,4
211,1033,4
211,389,2
211,1179,4
211,7836,4
211,9656,1
211,6054,1
211,4965,5
211,4685,3
211,4940,4
211,851,3
211,3023,4
211,4263,1
211,7183,1
211,9126,1
211,9745,1
211,4090,1
212,9452,5
212,8875,3
212,2641,3
212,6802,1
212,6592,4
212,2834,5
212,4383,2
212,9377,1
212,9720,4
212,72,4
212,3626,4
212,8125,5
212,1050,4
212,8846,5
212,6991,5
212,6643,1
212,5411,3
212,624,4
212,9162,2
212,1441,1
212,2026,4
212,2044,5
212,3917,3
212,2883,1
212,5552,2
212,1419,3
212,6974,2
213,9350,2
213,2922,1
213,5724,5
213,1649,5
213,4813,4
213,4106,2
213,1613,3
213,2668,4
213,1822,1
213,3931,2
213,3759,5
213,8377,2
213,3837,2
213,9107,5
213,6614,4
213,5953,4
213,8094,5
213,9867,5
213,4080,2
213,4398,2
213,6447,2
213,5590,5
213,3877,1
214,2672,4
214,9251,4
214,5485,1
214,725,2
214,4020,2
214,520,5
214,6659,2
214,8004,2
214,5657,5
214,8895,2
214,9320,2
214,5567,5
214,2407,4
214,6772,5
214,2046,1
214,4326,4
214,8305,4
214,3653,2
214,2622,4
214,3833,2
214,8613,2
214,9149,1
214,7939,5
214,2175,5
214,9510,3
215,8732,5
215,3379,2
215,6465,4
215,3533,5
215,8897,1
215,5682,1
215,7239,2
215,4635,4
215,3498,4
215,6829,1
215,1110,4
215,7041,3
215,7613,4
215,7614,3
215,121,2
215,2398,2
215,1579,2
215,3589,1
215,8008,4
215,7728,4
215,945,2
215,2294,4
215,1968,2
215,4235,1
215,1395,2
215,6542,3
216,6097,1
216,5206,4
216,1231,1
216,1421,3
216,5954,1
216,7932,2
216,2864,5
216,7321,1
216,1091,3
216,6427,5
216,8391,4
216,4220,1
216,7893,5
216,4362,4
216,4204,4
217,2099,1
217,8786,5
217,4984,2
217,6442,4
217,9076,3
217,3972,5
217,8529,2
217,407,1
217,1272,1
217,8352,3
217,8055,4
217,6749,2
217,5437,1
217,4291,5
218,9316,2
218,6301,1
218,5475,2
218,9129,4
218,9982,2
218,5432,3
218,9468,4
218,9223,5
218,6632,4
218,2602,3
218,4349,4
218,6607,4
218,6536,4
218,9728,5
218,874,1
218,2881,1
218,1044,4
218,2401,1
218,7055,4
218,1293,1
218,9345,3
218,9960,1
218,2020,4
218,4765,3
218,8384,2
218,888,4
218,7415,3
218,439,5
218,2696,4
219,8218,1
219,3298,1
219,136,2
219,9827,1
219,7074,4
219,2630,3
219,6032,2
219,3743,2
219,6410,2
219,7641,5
219,4429,5
219,6887,4
219,5549,5
219,325,4
219,8181,5
219,6363,5
219,6281,2
219,3572,5
219,7861,1
219,8702,1
219,9547,1
219,2768,5
219,9796,1
219,8926,2
219,3937,2
219,8094,3
220,2315,5
220,6597,2
220,9278,1
220,7172,5
220,8185,1
220,1991,5
220,2404,2
220,4902,4
220,3782,2
220,5101,1
220,9987,5
220,9825,3
220,7624,2
220,2069,5
220,2063,5
221,2148,3
221,8812,5
221,5303,1
221,3308,3
221,2205,5
221,5357,1
221,2940,2
221,2299,3
221,774,5
221,2448,3
221,7502,4
221,8263,4
221,5956,2
221,628,2
221,780,1
221,9341,4
221,3494,3
221,2424,1
221,6244,1
221,3562,4
221,2281,5
221,6440,1
222,484,3
222,1263,2
222,757,4
222,9630,5
222,2514,5
222,9165,3
222,9037,1
222,6684,5
222,6261,5
222,2733,3
222,2150,1
222,7367,5
222,333,3
222,3502,3
222,1825,2
222,5029,3
223,5773,1
223,4962,2
223,9113,2
223,6538,2
223,3025,1
223,6417,4
223,9546,4
223,2602,1
223,2959,3
223,7755,4
223,1805,4
223,7887,3
223,2619,4
223,4474,2
223,5987,5
224,7633,5
224,756,3
224,4851,2
224,1866,1
224,9980,1
224,8728,1
224,5911,1
224,5826,5
224,4742,5
224,6480,1
224,7467,1
224,977,5
224,3388,1
224,6514,2
224,9593,3
224,1954,2
224,6178,5
224,4459,4
224,1264,1
224,8758,2
224,7388,3
224,433,3
224,4106,4
224,1701,4
224,5957,1
224,2730,5
224,1772,2
224,4202,1
224,930,1
225,5619,3
225,9292,3
225,6394,3
225,9259,1
225,7163,2
225,5334,2
225,8997,4
225,9281,1
225,6552,4
225,9477,5
225,5389,2
225,4749,4
225,2507,5
225,6019,1
225,5578,5
225,7954,2
225,9229,3
226,1810,2
226,3191,4
226,879,4
226,1431,5
226,7665,4
226,1089,2
226,2963,1
226,5869,2
226,2791,5
226,1176,4
226,2058,4
226,9802,3
226,2723,5
226,7548,1
226,2879,4
226,3278,2
226,1457,4
227,6392,5
227,3994,3
227,6154,2
227,4989,4
227,4838,3
227,1267,1
227,7788,5
227,189,2
227,598,5
227,4362,4
227,1212,4
227,7834,2
227,3487,4
227,3884,4
227,1441,5
228,921,5
228,842,1
228,5020,3
228,6417,4
228,3121,1
228,2759,3
228,6700,5
228,8866,4
228,1068,3
228,791,5
229,4988,2
229,4292,1
229,9257,4
229,3766,5
229,2724,1
229,3041,4
229,3574,5
229,5597,2
229,9991,1
229,5788,2
229,2397,2
229,5448,2
229,1740,5
229,795,2
229,1901,4
229,676,2
229,1759,3
229,4362,2
229,4204,5
229,820,2
229,6149,3
229,2408,2
229,3509,5
229,3335,1
230,7847,4
230,5094,3
230,8992,1
230,4266,1
230,8382,5
230,4580,5
230,2302,1
230,5872,5
230,2924,4
230,3262,5
231,5580,5
231,6752,2
231,6749,3
231,7901,3
231,7477,1
231,7017,3
231,6274,5
231,8558,4
231,3375,3
231,8550,4
231,3818,5
231,3266,1
232,5103,4
232,2246,1
232,8138,4
232,2557,3
232,8566,5
232,4421,2
232,6453,2
232,9674,5
232,3430,1
232,581,1
232,7487,2
232,6157,5
232,7119,1
232,60,4
232,6703,1
232,7220,4
232,8157,4
232,1941,5
232,4045,1
232,669,2
232,5925,1
232,3334,2
232,3634,1
233,5578,5
233,6750,2
233,1660,2
233,7329,5
233,6436,5
233,9863,2
233,6783,1
233,33,3
233,1078,1
233,6804,1
233,2456,5
234,9719,3
234,6449,2
234,8300,1
234,728,4
234,9701,2
234,6980,3
234,107,3
234,3195,2
234,5444,2
234,7183,1
234,5134,4
234,4361,1
234,1324,3
234,8240,5
234,5057,3
234,6471,3
234,2785,2
234,6198,2
234,2163,1
234,3410,2
234,3388,2
234,5819,1
234,8414,5
234,4458,3
234,9253,3
234,4426,4
234,1444,1
235,8652,5
235,9206,3
235,7145,3
235,2595,4
235,8975,5
235,8054,1
235,9219,4
235,1488,3
235,3034,5
235,4734,5
235,1786,4
235,1564,3
235,8101,2
235,2615,5
235,6560,1
235,5643,3
235,1176,5
235,2723,1
235,4967,2
235,6339,2
235,854,4
235,2151,3
235,8631,3
235,1863,2
235,8933,2
235,9646,3
235,1253,3
235,2328,3
235,9016,4
236,4296,1
236,9194,2
236,8587,3
236,6924,1
236,9257,5
236,7034,5
236,1181,4
236,6233,5
236,8775,2
236,3443,2
236,2534,4
236,5899,3
236,7330,2
236,4875,4
236,3813,2
236,5402,4
236,2919,1
236,7176,2
236,1636,3
236,5517,2
236,1539,4
236,4597,5
236,3147,3
236,9927,1
236,1121,4
236,4680,1
236,4866,3
237,2029,4
237,1715,3
237,2215,5
237,6766,3
237,4613,2
237,3936,4
237,9001,5
237,4885,2
237,6276,3
237,7978,5
237,1402,3
237,8794,2
237,1195,3
237,3444,5
237,4900,4
238,3115,3
238,8533,4
238,6518,3
238,3190,3
238,737,5
238,8671,4
238,1741,1
238,4261,3
238,9540,1
238,8512,3
238,8461,1
238,8445,2
238,8677,2
238,950,3
238,2432,3
238,6717,3
238,4314,5
238,3423,2
238,9393,4
238,5082,2
238,6386,4
238,4962,1
238,85,4
238,5521,4
238,496,1
239,870,2
239,1302,3
239,9724,3
239,1936,4
239,3451,5
239,401,2
239,6012,3
239,3198,5
239,2429,3
239,7357,5
239,4897,4
239,1277,4
239,9216,2
239,7972,5
239,2076,2
239,6630,3
239,3145,4
239,6650,3
240,4215,3
240,1636,5
240,5257,5
240,2685,5
240,1187,5
240,4299,5
240,6669,3
240,680,4
240,2825,2
240,55,1
240,7752,5
240,9612,5
240,2693,4
240,2241,4
240,9998,5
240,6095,2
240,3530,1
240,4464,5
240,4898,5
240,7595,5
240,647,5
240,1249,3
240,6091,5
240,5067,3
240,955,1
240,6514,1
240,2491,1
241,4185,5
241,7419,2
241,7011,3
241,6290,4
241,6559,2
241,2908,3
241,579,3
241,4799,4
241,8948,2
241,9718,3
241,9154,3
241,84,3
241,3764,2
241,6201,1
241,2938,5
242,4055,3
242,4074,2
242,8034,5
242,2006,4
242,9968,3
242,9715,1
242,2660,3
242,7653,1
242,34,1
242,5257,4
242,8575,2
242,5439,4
242,3350,3
242,3287,1
243,4939,2
243,292,4
243,4120,5
243,5113,3
243,8822,2
243,1695,5
243,4884,2
243,2558,5
243,5090,5
243,140,1
243,8928,4
243,5478,5
243,1859,3
243,7481,4
243,3872,4
244,1556,3
244,4759,3
244,5537,5
244,9465,1
244,6302,4
244,3733,1
244,5103,5
244,9522,2
244,6945,1
244,3204,2
244,4577,2
244,3466,1
244,6060,5
244,4742,1
244,473,1
244,6061,2
244,5446,2
245,7750,4
245,571,1
245,7087,2
245,3573,5
245,6424,4
245,2481,2
245,6859,3
245,2426,2
245,6877,1
245,2554,5
245,5965,1
245,3848,2
245,8576,4
245,4672,2
246,3538,3
246,9034,3
246,6440,5
246,7178,3
246,2364,4
246,7687,1
246,1031,1
246,6159,4
246,2567,2
246,6431,2
246,8283,5
246,784,5
246,3745,5
246,3951,2
246,7277,3
246,5822,5
246,9398,3
246,8127,1
246,5869,4
246,6827,5
246,8942,2
246,8506,3
246,3506,4
246,9181,3
246,9550,2
246,1429,2
246,1962,4
247,7444,1
247,9569,4
247,7663,3
247,3576,1
247,205,2
247,3544,4
247,2058,5
247,6317,3
247,21,5
247,407,3
247,6754,4
247,9717,4
247,2096,2
247,5024,5
247,1331,4
247,392,2
247,3466,4
247,5376,5
247,1872,1
247,3307,3
247,9171,4
248,1582,4
248,4239,3
248,5511,1
248,8500,4
248,2542,5
248,7451,4
248,7666,3
248,4019,2
248,3374,1
248,4660,5
248,6720,5
248,6700,1
248,2251,3
248,4963,5
248,4193,2
248,9882,4
248,5883,4
248,7748,4
248,6741,5
248,7296,2
248,8076,4
248,3933,4
248,776,3
248,8712,1
248,2168,2
248,5173,1
248,8873,3
248,7796,5
249,1667,4
249,4494,3
249,4881,4
249,1864,5
249,6086,2
249,5299,3
249,7802,1
249,838,2
249,9465,5
249,6050,5
249,2708,5
249,824,3
249,4166,5
249,3879,4
249,8090,1
249,3716,3
249,5542,1
249,259,4
249,612,5
250,7620,1
250,5423,1
250,6258,1
250,9893,3
250,3488,5
250,6588,3
250,9750,2
250,8204,3
250,8099,5
250,1701,5
250,6287,5
250,4397,4
250,9614,1
250,8745,1
250,2577,3
250,8121,2
250,6450,4
250,7124,2
250,122,3
250,1210,3
250,4258,5
250,1769,1
251,6241,2
251,5110,5
251,5592,5
251,5400,3
251,627,2
251,9169,3
251,3365,3
251,9724,5
251,3234,1
251,7431,5
251,5730,5
251,3746,4
251,7935,2
251,3663,4
251,1354,5
251,5980,3
251,8737,3
251,7580,4
251,446,2
251,47,2
251,3073,4
251,5158,4
251,9720,4
251,5706,2
251,4916,2
252,5496,1
252,2569,4
252,3867,3
252,7338,3
252,4264,4
252,5380,4
252,7853,4
252,7669,1
252,8459,1
252,8758,3
252,9933,4
252,244,3
252,5327,3
252,9080,3
252,7173,3
252,7200,4
252,5554,1
252,6557,1
253,5611,2
253,7308,1
253,4207,3
253,3541,1
253,361,2
253,729,1
253,6326,1
253,4237,1
253,2153,5
253,4099,2
253,4522,3
254,9138,5
254,4867,5
254,8063,4
254,9076,4
254,7620,1
254,691,5
254,7716,2
254,8105,5
254,4854,5
254,291,3
254,9033,5
254,1181,1
254,8729,4
254,9864,5
254,5025,1
254,8076,2
254,2204,3
254,1074,3
254,9210,1
254,863,1
254,4700,2
254,2505,1
254,9148,1
255,9677,4
255,249,4
255,1016,5
255,4741,3
255,3352,3
255,4457,3
255,351,5
255,8836,4
255,717,1
255,7446,3
255,8530,2
255,4930,3
255,4936,3
255,235,2
255,6040,1
255,1753,5
255,7305,3
255,3639,2
255,8498,5
255,8667,2
255,4831,4
255,7308,4
256,3794,1
256,2948,1
256,1247,5
256,9402,1
256,8711,4
256,6099,1
256,5696,2
256,1064,2
256,337,2
256,1869,4
256,100,5
256,2784,5
256,6033,1
256,7113,4
256,5833,5
256,6268,4
256,854,4
256,3547,3
256,8314,2
256,4723,5
256,9909,3
256,433,5
256,5158,3
256,8759,5
256,4982,2
257,8166,3
257,4158,2
257,3470,3
257,752,4
257,3715,2
257,3225,4
257,9871,4
257,2207,2
257,1115,5
257,8319,3
257,2237,2
257,7556,4
257,4885,3
257,5444,2
257,1617,5
257,1988,3
257,2763,3
257,325,5
258,4292,3
258,1154,5
258,1647,2
258,1016,4
258,2117,2
258,5113,4
258,5571,1
258,8180,5
258,8438,2
258,7729,1
258,9411,3
258,1973,3
258,3494,5
258,5240,4
258,6161,5
258,5925,4
259,3499,4
259,5466,4
259,4791,2
259,9542,4
259,2257,2
259,5016,5
259,6451,4
259,4917,1
259,509,4
259,7717,1
259,9209,4
259,9286,3
259,2995,5
259,4112,1
259,5930,3
259,4353,5
259,7995,3
259,7465,5
259,5760,2
259,3130,2
259,9777,3
259,7451,5
259,4172,2
259,5913,5
259,9062,5
259,9784,1
260,2349,5
260,6555,2
260,3087,5
260,8837,4
260,9679,1
260,1064,5
260,7521,5
260,4901,3
260,8592,4
260,4119,5
260,9387,1
260,4797,3
260,7223,5
261,2742,2
261,6577,4
261,6004,4
261,8100,3
261,2468,2
261,4453,5
261,5201,3
261,6665,2
261,1280,5
261,2148,2
261,7350,5
261,1536,3
261,5024,5
261,8852,3
261,5488,1
261,523,5
261,8314,2
261,3152,5
261,8087,1
261,3587,5
261,7300,3
261,1388,1
261,5470,4
261,8687,5
262,2775,5
262,4392,3
262,1282,2
262,1077,5
262,9892,2
262,2438,1
262,8491,4
262,8838,4
262,9491,1
262,1641,2
262,6198,4
262,48,3
262,6711,5
262,1038,4
262,170,4
262,7350,5
262,6272,4
262,6722,5
262,5380,3
262,6331,4
262,1511,2
262,4934,2
262,8672,1
262,1543,3
262,6781,3
262,1827,2
262,3829,4
263,6105,1
263,3311,4
263,8796,5
263,1068,3
263,9249,4
263,1178,2
263,8026,4
263,360,4
263,3362,1
263,8711,2
263,1478,2
263,7424,4
263,3847,2
263,5406,3
263,1005,1
263,3168,4
263,7957,2
263,7898,5
263,4794,5
264,6450,5
264,8563,4
264,6774,2
264,4015,1
264,3807,2
264,3685,3
264,4318,2
264,1846,2
264,890,2
264,2471,1
264,3896,4
264,1784,4
264,1390,1
264,693,1
264,5455,2
264,1606,3
265,9582,1
265,3862,1
265,7471,4
265,3047,2
265,9324,1
265,6871,2
265,4708,4
265,750,5
265,5623,1
265,6479,1
265,9390,2
265,3048,2
265,2669,5
265,568,3
266,6870,3
266,716,2
266,6079,1
266,5045,1
266,9357,1
266,4579,3
266,9187,1
266,5755,3
266,8070,3
266,4037,1
266,9531,3
266,1927,5
266,6985,3
267,4886,2
267,6761,3
267,340,3
267,5200,2
267,6943,1
267,8388,4
267,7407,4
267,9535,5
267,9471,1
267,54,4
267,2546,3
267,3390,3
267,3600,1
267,9,4
267,6932,1
267,382,2
267,6136,4
267,3917,2
267,7104,3
267,934,1
267,6984,5
267,2706,5
267,4874,1
267,977,2
267,1806,1
267,7205,2
267,7024,2
267,2302,1
268,5516,4
268,4940,1
268,494,3
268,8376,5
268,4026,1
268,2247,2
268,6157,4
268,7613,2
268,8526,1
268,6045,1
268,2940,5
268,3950,1
268,7510,3
268,5310,2
268,1182,1
269,2844,3
269,9220,5
269,6171,1
269,2663,5
269,9218,5
269,8485,1
269,5155,2
269,2031,5
269,2521,2
269,5772,4
269,4474,1
269,3846,4
269,7141,4
269,701,4
269,4345,1
269,1325,3
269,8462,3
269,3092,5
269,6430,1
269,9600,3
269,3248,2
269,7394,4
270,5215,5
270,1665,4
270,5172,3
270,1332,4
270,9352,1
270,9993,2
270,4220,2
270,7117,5
270,6658,1
270,6329,2
270,8566,2
270,8214,3
270,5295,2
270,4819,2
270,6102,2
271,706,1
271,2145,4
271,5220,4
271,84,2
271,1716,2
271,9387,1
271,5139,1
271,617,4
271,591,3
271,7381,1
271,4698,1
271,4902,1
271,8603,2
271,8750,2
271,2484,2
272,2951,2
272,2583,1
272,7469,5
272,5618,1
272,9274,3
272,1490,1
272,5083,3
272,3332,2
272,2393,1
272,4030,2
272,6669,5
272,7652,4
272,3690,1
272,6520,3
272,1984,1
272,4229,4
272,3218,3
272,9710,3
272,56,5
272,5921,2
272,1583,5
272,3300,5
273,1957,3
273,4084,2
273,8521,5
273,9106,5
273,6900,1
273,5243,1
273,2495,3
273,7678,5
273,5303,3
273,4998,1
273,6090,5
273,7287,5
273,4820,5
273,2261,5
273,6659,4
273,5788,2
273,2372,5
273,806,3
273,2989,5
273,3003,2
273,1822,4
273,9589,2
273,7744,4
273,6730,1
273,9281,3
273,718,3
273,9477,1
273,8326,5
274,768,3
274,3470,4
274,2447,4
274,606,3
274,5203,1
274,7513,1
274,4205,3
274,3091,4
274,2954,2
274,5947,4
274,305,3
274,4690,5
274,4909,4
274,5155,2
274,33,5
274,99,5
274,9977,1
275,4565,5
275,1737,2
275,708,4
275,5144,3
275,8474,2
275,3518,4
275,476,2
275,9697,3
275,8334,4
275,2739,5
275,5227,1
275,6254,1
275,9661,1
275,4629,1
275,4477,1
275,673,1
275,393,5
275,9283,5
275,1595,3
276,3492,3
276,6171,4
276,7434,1
276,2858,4
276,4949,3
276,9343,2
276,3429,1
276,187,1
276,4299,5
276,4038,4
276,7855,5
276,1,1
276,4706,5
276,9141,2
276,4639,4
276,324,2
276,8406,5
277,8082,4
277,7696,5
277,7958,1
277,3150,3
277,2339,3
277,3993,1
277,4886,3
277,3350,1
277,6412,1
277,8315,2
277,2478,4
277,3025,2
277,2348,5
277,7714,3
277,5857,2
277,1065,2
277,2951,5
277,9212,5
277,8601,3
277,8804,1
277,9318,5
277,5338,5
277,3504,4
277,6427,3
277,5453,4
277,3432,5
277,9426,1
277,4277,1
278,6348,1
278,7068,2
278,9005,5
278,4896,2
278,4559,1
278,2101,4
278,3497,5
278,4060,4
278,1160,4
278,7282,4
278,264,2
278,544,2
278,6976,4
279,2673,4
279,1293,1
279,7561,2
279,7513,1
279,5712,3
279,3042,1
279,6456,4
279,4621,4
279,7317,3
279,5760,3
279,5611,3
279,3094,2
279,5637,3
280,6241,1
280,1647,3
280,9270,4
280,93,5
280,8979,3
280,4319,2
280,7976,2
280,8713,5
280,5374,4
280,7189,1
280,9956,5
280,7208,4
281,4849,1
281,517,1
281,240,2
281,1454,4
281,6991,5
281,3748,5
281,4813,3
281,6947,4
281,3582,5
281,8680,3
281,4732,2
281,1232,3
282,8494,3
282,3859,2
282,4052,1
282,7725,2
282,6201,4
282,2141,5
282,450,3
282,934,1
282,2065,5
282,894,1
282,1180,4
282,1785,1
282,5813,3
282,55,3
282,7411,2
282,6780,3
282,7333,2
282,8217,2
282,1486,2
282,3994,3
282,9152,1
282,7099,2
282,9827,2
282,3010,1
282,3346,5
282,6238,1
282,4639,1
283,349,1
283,5978,2
283,5210,1
283,777,2
283,9802,4
283,465,4
283,396,3
283,8087,5
283,2505,3
283,3295,3
283,6944,5
283,999,3
283,4305,2
283,1813,2
283,8890,2
283,724,1
283,9760,4
283,9402,5
283,3229,3
283,3747,4
283,7236,1
283,7952,4
283,7276,1
283,1531,4
283,8180,3
283,9527,3
283,6785,1
284,6466,5
284,5606,4
284,9919,5
284,6675,5
284,1743,3
284,1203,1
284,702,2
284,2291,2
284,3373,4
284,9779,5
284,5603,3
284,299,1
284,7299,5
284,2109,3
284,127,4
284,192,4
284,6686,5
284,9271,5
284,4716,2
284,2211,1
284,1872,3
284,4628,5
284,4036,3
284,907,1
284,2993,3
285,5976,2
285,5573,3
285,2701,5
285,406,3
285,4699,2
285,9484,3
285,304,3
285,674,4
285,8030,5
285,5626,3
285,7095,2
285,8728,1
285,4562,4
285,2359,4
285,7743,1
285,9727,4
285,9306,4
285,4652,1
285,8570,5
285,557,2
285,3357,2
285,9861,4
285,8244,5
285,6487,3
285,2922,3
285,6545,2
285,1509,2
285,8285,1
285,8835,1
286,6542,5
286,5751,4
286,2581,5
286,5361,2
286,1405,2
286,9183,4
286,1721,5
286,298,4
286,9797,5
286,1185,4
286,1073,3
286,4878,2
286,3532,1
286,3198,1
286,4974,4
286,6502,4
286,6835,3
286,4467,2
286,8490,2
286,1502,5
286,8693,4
286,6876,4
287,4212,1
287,8141,2
287,9745,5
287,2873,2
287,448,1
287,6798,3
287,4941,4
287,5919,1
287,7772,5
287,8983,5
287,1419,5
287,8008,5
287,5803,5
287,1931,2
287,5450,5
287,4992,1
287,8301,1
287,8320,2
287,8871,5
287,7586,4
287,3149,2
287,7946,5
287,9528,1
287,4740,3
287,2931,2
287,9067,4
287,9591,4
287,4522,3
288,849,4
288,4130,2
288,4983,5
288,3543,5
288,5315,1
288,3739,1
288,1325,5
288,9904,4
288,2817,1
288,7889,1
288,4128,1
288,7727,4
289,2162,2
289,9208,2
289,730,4
289,7462,3
289,6003,4
289,5083,2
289,8753,2
289,9253,5
289,8166,3
289,6315,5
289,8591,4
289,9076,3
289,802,4
289,6896,5
289,9013,2
289,998,4
289,3680,5
289,4181,1
289,1343,2
289,6388,1
289,1302,1
289,8621,1
289,5660,2
289,8515,4
289,2712,1
289,2161,1
289,7573,5
289,7166,3
290,4491,4
290,888,4
290,8117,4
290,8613,4
290,3162,5
290,5038,5
290,6149,5
290,493,1
290,2462,1
290,6400,1
290,3915,1
290,7084,5
290,2480,4
291,9103,1
291,1713,4
291,3931,3
291,9153,2
291,9516,4
291,6654,4
291,7942,2
291,9306,3
291,8910,5
291,5578,1
291,2604,3
291,2830,4
291,5794,4
291,3157,3
291,6417,4
291,8551,2
291,9597,5
291,781,5
291,3680,5
292,2010,3
292,3287,1
292,5502,5
292,1125,5
292,6723,1
292,4799,2
292,1074,5
292,7220,4
292,1405,3
292,2254,5
292,890,1
292,6921,3
292,5215,1
292,6016,4
292,9959,5
292,7695,3
292,8325,3
292,2936,5
292,223,1
292,5168,2
292,3785,5
292,8832,4
292,3580,1
292,197,5
292,4246,2
293,5875,5
293,933,3
293,4285,1
293,3466,2
293,7849,3
293,3474,4
293,3672,1
293,3816,1
293,2711,5
293,9476,3
293,8686,2
293,6893,1
293,4475,3
293,627,5
293,7557,3
293,8884,5
293,3931,4
293,5135,1
293,4439,1
293,4787,4
293,5271,2
293,6446,4
294,687,5
294,7585,3
294,9924,5
294,8774,1
294,6752,1
294,3809,1
294,7922,2
294,9416,5
294,1363,2
294,5858,2
294,9525,1
294,805,3
294,5119,5
294,788,4
294,2641,3
294,1048,1
294,1871,3
294,1231,4
294,3943,3
294,9862,4
294,1962,4
294,5164,2
294,1862,1
294,6698,1
295,1944,5
295,9985,4
295,3448,1
295,1453,5
295,4682,1
295,4291,2
295,7829,2
295,5893,4
295,352,4
295,9723,3
295,4332,5
295,1999,2
295,296,2
295,2803,4
295,1129,4
295,7969,4
295,908,4
295,7136,1
295,9317,5
295,504,3
295,8830,1
295,3530,3
296,4481,1
296,891,3
296,8219,4
296,6585,5
296,8769,2
296,6233,1
296,9022,2
296,1885,1
296,1160,2
296,8225,3
296,509,3
296,47,2
296,937,2
296,9153,4
296,3892,2
296,2534,3
296,7145,2
296,3592,3
296,3304,3
296,3069,5
296,9511,5
296,6345,4
296,4179,3
297,2362,3
297,7354,3
297,3737,2
297,7170,5
297,1081,5
297,4867,1
297,2008,3
297,9296,5
297,8961,4
297,205,3
297,6059,4
297,4347,2
297,4199,3
297,1702,2
297,5511,4
297,5368,4
297,5711,2
298,9170,2
298,6285,1
298,7087,4
298,6971,4
298,9228,5
298,2556,5
298,8790,1
298,9057,3
298,4761,4
298,7452,2
299,8587,2
299,4910,1
299,1661,3
299,61,5
299,3504,3
299,6355,4
299,635,4
299,1791,1
299,5426,5
299,1916,5
299,8499,1
299,9758,2
299,7829,3
299,4999,2
299,5205,1
299,1384,1
299,116,3
299,9167,3
299,8426,2
299,4078,3
299,6498,3
299,6568,2
299,2149,1
299,4241,1
299,9642,1
300,6359,1
300,2862,5
300,2084,4
300,8146,5
300,2005,3
300,4120,1
300,5768,3
300,5947,1
300,9590,4
300,4434,1
300,3226,5
300,7959,1
300,4101,4
300,6560,2
300,9483,3
300,2517,3
300,7962,4
300,1937,2
301,4795,3
301,35,5
301,1049,2
301,5770,4
301,6335,5
301,4959,5
301,8626,1
301,8841,4
301,3721,5
301,5998,1
302,3940,4
302,7470,2
302,1417,4
302,6085,4
302,9591,2
302,7945,3
302,4754,5
302,50,2
302,5571,5
302,1434,3
302,8770,5
302,5840,5
302,174,4
302,7682,3
302,1546,5
302,8566,5
302,2075,4
302,4927,1
302,5098,5
302,5882,3
302,4892,3
302,408,4
302,4432,4
302,751,3
302,593,5
302,2810,2
302,6924,2
302,9967,2
302,1318,1
303,8651,1
303,6149,3
303,4146,2
303,7612,3
303,4644,3
303,1735,5
303,3961,3
303,3038,4
303,17,5
303,4945,5
303,5887,3
303,1875,4
303,7529,5
303,4737,3
303,136,2
303,9954,1
303,9164,3
303,9303,2
303,7122,3
303,6360,1
303,82,1
303,9871,1
303,7023,3
303,8699,2
304,869,2
304,3380,1
304,373,2
304,8170,4
304,1182,4
304,6494,1
304,4845,4
304,9700,2
304,4105,2
304,5879,4
304,2235,3
304,9248,1
304,9525,4
304,416,5
304,7963,2
304,5637,2
304,2281,4
304,902,4
304,3247,4
305,8908,1
305,9809,3
305,5705,2
305,1696,2
305,4561,4
305,2519,5
305,1275,5
305,4595,4
305,346,3
305,6355,1
305,1146,4
305,3091,2
305,8283,3
305,9468,1
305,5918,1
305,8294,3
305,8853,5
306,1951,4
306,6250,4
306,4675,5
306,9385,5
306,1398,4
306,5624,1
306,492,5
306,8087,5
306,5590,3
306,8527,3
306,3758,4
306,9872,4
306,3129,5
306,2919,2
306,1259,5
306,6755,2
306,5185,1
306,715,4
307,3144,4
307,6880,4
307,9346,3
307,4075,5
307,7430,4
307,8347,2
307,6535,2
307,4262,3
307,3736,2
307,2035,2
307,1356,3
307,9242,5
307,7893,1
307,6983,2
307,6495,3
307,3138,5
307,3798,1
307,4255,4
307,5413,1
307,7759,4
307,2666,5
307,225,2
307,2510,5
307,4306,3
307,6097,5
307,6133,5
307,926,1
307,1832,5
307,7525,1
308,7475,5
308,1797,5
308,6901,1
308,9133,1
308,289,4
308,1908,1
308,7244,5
308,3769,3
308,351,1
308,4498,4
308,7241,3
308,2317,1
309,5259,4
309,3624,5
309,105,2
309,4504,3
309,4981,5
309,3750,2
309,4455,5
309,6841,1
309,6910,1
309,9925,1
309,8791,2
309,5180,4
309,5019,2
309,6309,3
309,7945,4
309,1336,4
309,6349,1
310,5561,1
310,5018,2
310,9945,2
310,9076,5
310,4171,1
310,7664,3
310,6844,3
310,6879,5
310,8462,5
310,4097,5
310,6054,5
310,2365,3
310,7225,4
310,8561,5
310,5244,4
310,9443,1
310,4765,5
310,7706,1
310,6843,4
